price,rating,stock,category_avg_price,category_median_price,price_deviation_from_category,price_percentile_in_category,brand_trend_score,category_trend_score,demand_score,estimated_time_to_sell,predicted_market_price,pricing_gap,platform_fee_estimate,expected_resale_profit,title_Amazon Echo Plus,title_American Football,title_Annibale Colombo Bed,title_Annibale Colombo Sofa,title_Apple,title_Apple AirPods Max Silver,title_Apple Airpods,title_Apple Airpower Wireless Charger,title_Apple HomePod Mini Cosmic Grey,title_Apple MacBook Pro 14 Inch Space Grey,title_Apple MagSafe Battery Pack,title_Apple Watch Series 4 Gold,title_Apple iPhone Charger,title_Asus Zenbook Pro Dual Screen Laptop,title_Attitude Super Leaves Hand Soap,title_Bamboo Spatula,title_Baseball Ball,title_Baseball Glove,title_Basketball,title_Basketball Rim,title_Beats Flex Wireless Earphones,title_Bedside Table African Cherry,title_Beef Steak,title_Black & Brown Slipper,title_Black Aluminium Cup,title_Black Sun Glasses,title_Black Whisk,title_Black Women's Gown,title_Blue & Black Check Shirt,title_Blue Frock,title_Blue Women's Handbag,title_Boxed Blender,title_Brown Leather Belt Watch,title_Calvin Klein CK One,title_Calvin Klein Heel Shoes,title_Carbon Steel Wok,title_Cat Food,title_Chanel Coco Noir Eau De,title_Charger SXT RWD,title_Chicken Meat,title_Chopping Board,title_Citrus Squeezer Yellow,title_Classic Sun Glasses,title_Cooking Oil,title_Corset Leather With Skirt,title_Corset With Black Skirt,title_Cricket Ball,title_Cricket Bat,title_Cricket Helmet,title_Cricket Wicket,title_Cucumber,title_Decoration Swing,title_Dior J'adore,title_Dodge Hornet GT Plus,title_Dog Food,title_Dolce Shine Eau de,title_Dress Pea,title_Durango SXT RWD,title_Egg Slicer,title_Eggs,title_Electric Stove,title_Essence Mascara Lash Princess,title_Eyeshadow Palette with Mirror,title_Family Tree Photo Frame,title_Feather Shuttlecock,title_Fine Mesh Strainer,title_Fish Steak,title_Football,title_Fork,title_Generic Motorcycle,title_Gigabyte Aorus Men Tshirt,title_Girl Summer Dress,title_Glass,title_Golden Shoes Woman,title_Golf Ball,title_Grater Black,title_Gray Dress,title_Green Bell Pepper,title_Green Chili Pepper,title_Green Crystal Earring,title_Green Oval Earring,title_Green and Black Glasses,title_Gucci Bloom Eau de,title_Hand Blender,title_Heshe Women's Leather Bag,title_Honey Jar,title_House Showpiece Plant,title_Huawei Matebook X Pro,title_IWC Ingenieur Automatic Steel,title_Ice Cream,title_Ice Cube Tray,title_Iron Golf,title_Juice,title_Kawasaki Z800,title_Kitchen Sieve,title_Kiwi,title_Knife,title_Knoll Saarinen Executive Conference Chair,title_Lemon,title_Lenovo Yoga 920,title_Longines Master Collection,title_Lunch Box,title_Man Plaid Shirt,title_Man Short Sleeve Shirt,title_Marni Red & Black Suit,title_Men Check Shirt,title_Metal Baseball Bat,title_Microwave Oven,title_Milk,title_Monopod,title_MotoGP CI.H1,title_Mug Tree Stand,title_Mulberry,title_Nescafe Coffee,title_New DELL XPS 13 9300 Laptop,title_Nike Air Jordan 1 Red And Black,title_Nike Baseball Cleats,title_Olay Ultra Moisture Shea Butter Body Wash,title_Oppo A57,title_Oppo F19 Pro Plus,title_Oppo K1,title_Pacifica Touring,title_Pampi Shoes,title_Pan,title_Party Glasses,title_Plant Pot,title_Plate,title_Potatoes,title_Powder Canister,title_Prada Women Bag,title_Protein Powder,title_Puma Future Rider Trainers,title_Realme C35,title_Realme X,title_Realme XT,title_Red Lipstick,title_Red Nail Polish,title_Red Onions,title_Red Shoes,title_Red Tongs,title_Rice,title_Rolex Cellini Date Black Dial,title_Rolex Cellini Moonphase,title_Rolex Datejust,title_Rolex Datejust Women,title_Rolex Submariner Watch,title_Samsung Galaxy S10,title_Samsung Galaxy S7,title_Samsung Galaxy S8,title_Samsung Galaxy Tab S8 Plus Grey,title_Samsung Galaxy Tab White,title_Scooter Motorcycle,title_Selfie Lamp with iPhone,title_Selfie Stick Monopod,title_Short Frock,title_Silver Pot With Glass Cap,title_Slotted Turner,title_Soft Drinks,title_Spice Rack,title_Spoon,title_Sportbike Motorcycle,title_Sports Sneakers Off White & Red,title_Sports Sneakers Off White Red,title_Strawberry,title_Sunglasses,title_TV Studio Camera Pedestal,title_Table Lamp,title_Tartan Dress,title_Tennis Ball,title_Tennis Racket,title_Tissue Paper Box,title_Tray,title_Tropical Earring,title_Vaseline Men Body and Face Lotion,title_Vivo S1,title_Vivo V9,title_Vivo X21,title_Volleyball,title_Watch Gold for Women,title_Water,title_White Faux Leather Backpack,title_Women Handbag Black,title_Women's Wrist Watch,title_Wooden Bathroom Sink With Mirror,title_Wooden Rolling Pin,title_Yellow Peeler,title_iPad Mini 2021 Starlight,title_iPhone 12 Silicone Case with MagSafe Plum,title_iPhone 13 Pro,title_iPhone 5s,title_iPhone 6,title_iPhone X,brand_Annibale Colombo,brand_Apple,brand_Asus,brand_Attitude,brand_Bath Trends,brand_Beats,brand_Calvin Klein,brand_Casual Comfort,brand_Chanel,brand_Chic Cosmetics,brand_Chrysler,brand_Classic Wear,brand_Comfort Trends,brand_Dell,brand_Dior,brand_Dodge,brand_Dolce & Gabbana,brand_Elegance Collection,brand_Essence,brand_Fashion Co.,brand_Fashion Diva,brand_Fashion Express,brand_Fashion Fun,brand_Fashion Gold,brand_Fashion Shades,brand_Fashion Timepieces,brand_Fashion Trends,brand_Fashionista,brand_Furniture Co.,brand_GadgetMaster,brand_Generic Motors,brand_Gigabyte,brand_Glamour Beauty,brand_Gucci,brand_Heshe,brand_Huawei,brand_IWC,brand_Kawasaki,brand_Knoll,brand_Lenovo,brand_Longines,brand_MotoGP,brand_Nail Couture,brand_Nike,brand_Off White,brand_Olay,brand_Oppo,brand_Pampi,brand_Prada,brand_ProVision,brand_Puma,brand_Realme,brand_Rolex,brand_Samsung,brand_ScootMaster,brand_SnapTech,brand_SpeedMaster,brand_TechGear,brand_Unknown,brand_Urban Chic,brand_Vaseline,brand_Velvet Touch,brand_Vivo,category_fragrances,category_furniture,category_groceries,category_home-decoration,category_kitchen-accessories,category_laptops,category_mens-shirts,category_mens-shoes,category_mens-watches,category_mobile-accessories,category_motorcycle,category_skin-care,category_smartphones,category_sports-accessories,category_sunglasses,category_tablets,category_tops,category_vehicle,category_womens-bags,category_womens-dresses,category_womens-jewellery,category_womens-shoes,category_womens-watches
9.99,-1.6995033942029676,1.5906417678468447,-0.2972888652802348,-0.28854728233091737,-0.002039717166910925,-0.5620856166456573,-0.4202821039694202,-0.9339353730293242,-1.0330385919542224,1.6870137226794826,-0.2972888652802348,0.002039717166910925,-0.2972888652802348,0.07443695364721828,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
19.99,-1.2869096531500634,-0.5370757130642311,-0.2972888652802348,-0.28854728233091737,0.003959450971062543,1.5215693444229577,-0.4202821039694202,-0.9339353730293242,-0.9968022847655642,1.3864652779853524,-0.2972888652802348,-0.003959450971062543,-0.2972888652802348,0.06861870437979502,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
14.99,1.1611465437638342,1.2633006169374483,-0.2972888652802348,-0.28854728233091737,0.0009598669020758093,0.8270176907334195,-0.4202821039694202,-0.9339353730293242,-0.7818001954461912,0.36956830891281434,-0.2972888652802348,-0.0009598669020758093,-0.2972888652802348,0.07152782901350664,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
12.99,0.7760590521144579,1.3287688471193277,-0.2972888652802348,-0.28854728233091737,-0.00023996672551888438,0.13246603704388096,-0.4202821039694202,-0.9339353730293242,-0.8156207488222722,0.4769107743057461,-0.2972888652802348,0.00023996672551888438,-0.2972888652802348,0.0726914788669913,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
8.99,0.7210465533074039,0.935959466028052,-0.2972888652802348,-0.28854728233091737,-0.0026396339807082717,-1.2566372703351956,-0.4202821039694202,-0.9339353730293242,-0.8204522564474267,0.49333105030137786,-0.2972888652802348,0.0026396339807082717,-0.2972888652802348,0.0750187785739606,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
49.99,0.7898121768162211,-0.7007462885189292,-0.28380622884195533,-0.2761472123194538,-0.020397171669109735,-1.2566372703351956,-0.129086646219179,-0.9339353730293242,-0.8144128719159837,0.47285061853439736,-0.28380622884195533,0.020397171669109735,-0.28380622884195533,0.08895464921929279,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
129.99,0.6385278050968224,0.24854304911831995,-0.28380622884195533,-0.2761472123194538,0.027596173434678017,1.5215693444229577,-0.4202821039694202,-0.9339353730293242,-0.8276995178851583,0.5185137157296567,-0.28380622884195533,-0.027596173434678017,-0.28380622884195533,0.0424086550799067,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
89.99,0.005884068815702707,1.557907652755905,-0.28380622884195533,-0.2761472123194538,0.0035995008827841356,0.8270176907334195,-0.4202821039694202,-0.9339353730293242,-0.8832618555744346,0.7366795405566418,-0.28380622884195533,-0.0035995008827841356,-0.28380622884195533,0.06568165214959976,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
69.99,0.22593406404391844,-1.5190991657924198,-0.28380622884195533,-0.2761472123194538,-0.008398835393162803,-0.5620856166456573,-0.4202821039694202,-0.9339353730293242,-0.8639358250738167,0.6553233884890536,-0.28380622884195533,0.008398835393162803,-0.28380622884195533,0.07731815068444627,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
79.99,-1.4519471495712246,1.3287688471193277,-0.28380622884195533,-0.2761472123194538,-0.002399667255189333,0.13246603704388096,-0.4202821039694202,-0.9339353730293242,-1.0112968076410276,1.4993242857888625,-0.28380622884195533,0.002399667255189333,-0.28380622884195533,0.07149990141702302,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
